Customer ID,frequency,recency,T,monetary_value,pred_purchases_12m,exp_avg_value,clv_12m,Channel,CAC,Loyalty,net_clv_12m
16779.0,50.0,734.0,736.0,642.4306,0.7344385516751044,642.7896952451359,13053.751185141416,Referral,8,1,13045.751185141416
14866.0,16.0,460.0,470.0,1302.51375,0.363299317814327,1304.0359484714256,12996.750574287225,Paid Search,15,0,12981.750574287225
14258.0,21.0,726.0,735.0,1466.2066666666667,0.3202304306706282,1467.4417539250717,12986.220700716902,Paid Search,15,0,12971.220700716902
17428.0,32.0,738.0,738.0,953.9768750000001,0.47630246032433304,954.6322870661388,12570.282468826306,Referral,8,0,12562.282468826306
12681.0,42.0,712.0,726.0,710.8033333333334,0.6262304171904325,711.2466042500641,12312.614413625182,Social,12,0,12300.614413625182
12709.0,28.0,715.0,730.0,1051.135,0.4222828675089249,1051.9176729421529,12277.421007913394,Referral,8,1,12269.421007913394
14606.0,180.0,735.0,736.0,170.2558888888889,2.5916077954825605,170.33023153605865,12209.705423288544,Social,12,1,12197.705423288544
13078.0,54.0,735.0,738.0,535.2244444444444,0.7895851213160662,535.5377154843235,11693.089557533682,Paid Search,15,1,11678.089557533682
12433.0,8.0,476.0,476.0,2177.4359472527412,0.1945991739824648,2181.5420518603373,11631.596365456666,Organic,5,0,11626.596365456666
12731.0,15.0,624.0,647.0,1609.9540000000002,0.26116475803552913,1611.7762594745752,11606.746410542588,Email,4,0,11602.746410542588
15513.0,26.0,662.0,695.0,1018.3480769230769,0.40851046327423013,1019.1787673875565,11498.820704189242,Social,12,0,11486.820704189242
17940.0,13.0,687.0,736.0,2001.0146153846156,0.20381446327765163,2003.4088175768015,11277.911139712473,Organic,5,1,11272.911139712473
12939.0,15.0,632.0,696.0,1651.32,0.24165854545796525,1653.1689696904355,11027.569548649817,Organic,5,0,11022.569548649817
12621.0,31.0,667.0,668.0,790.3667741935484,0.5038785703755272,790.9922342541254,11002.96994057181,Organic,5,1,10997.96994057181
13868.0,1.0,31.0,38.0,2177.4359472527412,0.19098822805156843,2210.565713385973,10785.830518365558,Organic,5,0,10780.830518365558
14527.0,120.0,735.0,737.0,223.90425,1.7321979485293217,224.02009464826307,10732.738758659683,Referral,8,0,10724.738758659683
16133.0,49.0,615.0,618.0,454.8985714285714,0.8376881053024541,455.22794474041217,10518.340231761707,Organic,5,0,10513.340231761707
17865.0,34.0,708.0,738.0,758.3841176470588,0.501108708591732,758.9452667371447,10514.407194761467,Organic,5,0,10509.407194761467
14062.0,21.0,720.0,729.0,1177.6471428571429,0.32253381139459814,1178.7491659444815,10505.253349391962,Social,12,0,10493.253349391962
17340.0,14.0,634.0,663.0,1538.4164285714285,0.2398144455240276,1540.3194456312478,10188.129971351313,Email,4,0,10184.129971351313
18139.0,1.0,1.0,18.0,1825.74,0.21598117120242843,1855.4323167731905,10152.588451702559,Organic,5,0,10147.588451702559
13802.0,17.0,523.0,661.0,1520.8441176470587,0.23711101530261425,1522.401105971509,9958.21083094423,Paid Search,15,1,9943.21083094423
14895.0,23.0,722.0,729.0,1015.3591304347827,0.3514268573477665,1016.2969590493421,9869.639523939093,Referral,8,1,9861.639523939093
17735.0,24.0,495.0,497.0,707.24625,0.507353480706852,708.0206730702665,9869.14773251452,Organic,5,0,9864.14773251452
16525.0,47.0,735.0,737.0,512.9823404255319,0.6907643424820201,513.3376969169475,9804.837495713686,Organic,5,1,9799.837495713686
16839.0,41.0,658.0,666.0,536.2358536585366,0.6602683249913712,536.6487168265766,9783.14915834739,Referral,8,0,9775.14915834739
12753.0,5.0,340.0,362.0,2177.4359472527412,0.16352815540548776,2184.010493191008,9717.27757268102,Organic,5,0,9712.27757268102
14607.0,13.0,709.0,724.0,1678.263846153846,0.2084159110650699,1680.4175610122006,9670.973128089954,Paid Search,15,0,9655.973128089954
14733.0,14.0,386.0,402.0,969.3592857142858,0.36394105722812775,970.8685958946877,9663.977695110989,Social,12,1,9651.977695110989
15189.0,42.0,508.0,509.0,412.4271428571428,0.8499069532669549,412.8016341546384,9647.328066513355,Email,4,0,9643.328066513355
17920.0,50.0,729.0,733.0,472.6402,0.7368608215034589,472.96641977269866,9636.133913511747,Social,12,0,9624.133913511747
13001.0,32.0,732.0,736.0,728.1928125000001,0.4771893431067872,728.779909029661,9613.846458104452,Organic,5,1,9608.846458104452
12682.0,47.0,735.0,738.0,502.2895744680851,0.6898504296372723,502.6427284061027,9588.03483743719,Organic,5,0,9583.03483743719
15640.0,24.0,721.0,725.0,937.5575,0.36774742747163314,938.4248462137338,9536.247724226463,Email,4,0,9532.247724226463
15498.0,30.0,721.0,723.0,754.0953333333333,0.4557998237983644,754.7299422531144,9507.169033558699,Referral,8,0,9499.169033558699
12477.0,8.0,601.0,623.0,2177.4359472527412,0.15462823392190558,2181.5420518603373,9285.13165892493,Paid Search,15,0,9270.13165892493
12540.0,30.0,713.0,732.0,728.063,0.44948315325736393,728.6892070338541,9053.469411641721,Social,12,1,9041.469411641721
15251.0,18.0,670.0,679.0,1080.8144444444445,0.29716643464431275,1082.0481380420772,8874.571510842296,Email,4,0,8870.571510842296
14051.0,34.0,736.0,736.0,632.9835294117647,0.5060139071017064,633.5089685630769,8862.201012338832,Referral,8,0,8854.201012338832
13319.0,39.0,728.0,733.0,550.1512820512821,0.5791354068884356,550.588777440521,8815.429640636934,Social,12,0,8803.429640636934
14667.0,49.0,727.0,737.0,442.36673469387756,0.718314215941101,442.6936320137032,8792.916114822327,Organic,5,0,8787.916114822327
12536.0,1.0,16.0,59.0,2177.4359472527412,0.15243460656478566,2210.565713385973,8671.799278634473,Email,4,0,8667.799278634473
13113.0,35.0,621.0,621.0,517.2057142857143,0.6028384580738202,517.684109297359,8606.976455430879,Referral,8,1,8598.976455430879
12744.0,7.0,540.0,591.0,2177.4359472527412,0.1433138258195714,2182.1294504640427,8597.699651346751,Paid Search,15,0,8582.699651346751
17139.0,17.0,682.0,697.0,1117.0270588235294,0.27524136739932636,1118.353994159578,8498.258711354169,Organic,5,0,8493.258711354169
15615.0,37.0,727.0,737.0,560.2937837837837,0.5473987581292974,560.7575877658705,8486.617059993867,Organic,5,0,8481.617059993867
18008.0,20.0,632.0,702.0,986.4765,0.30988687126125164,987.5410860436431,8451.169671714353,Organic,5,0,8446.169671714353
14547.0,7.0,51.0,54.0,502.4771428571429,0.6366224446636011,504.8513733235837,8430.5449064046,Organic,5,0,8425.5449064046
17706.0,22.0,685.0,689.0,839.6322727272727,0.35417443868811904,840.5354002716276,8219.705089506495,Social,12,0,8207.705089506495
17243.0,65.0,737.0,738.0,313.1378461538461,0.946565183656911,313.3650177813102,8202.946587657432,Organic,5,0,8197.946587657432
13340.0,8.0,610.0,655.0,2006.8775,0.14732589013653505,2010.7769934276753,8160.6519415868215,Paid Search,15,1,8145.6519415868215
13090.0,21.0,486.0,494.0,654.0009523809524,0.449131433279401,654.8615051977979,8078.600626466597,Paid Search,15,0,8063.600626466597
12757.0,8.0,196.0,211.0,837.06875,0.35580078244583546,839.5511598999351,8050.926178492817,Paid Search,15,1,8035.926178492817
16652.0,11.0,574.0,632.0,1463.7954545454545,0.1992519428163694,1466.1522136868584,8048.278365540674,Social,12,0,8036.278365540674
16180.0,10.0,434.0,534.0,1423.2350000000001,0.2027592649742225,1425.788365600208,7941.166956172987,Paid Search,15,1,7926.166956172987
14367.0,12.0,268.0,276.0,689.8633333333333,0.422417191644437,691.3987720839827,7926.784750724068,Organic,5,0,7921.784750724068
14194.0,24.0,698.0,702.0,749.19875,0.3782359104921229,749.9900995477022,7835.2108044175575,Paid Search,15,0,7820.2108044175575
16843.0,26.0,687.0,729.0,724.6476923076923,0.3904682184857584,725.3690028346429,7827.7010826407695,Organic,5,0,7822.7010826407695
12762.0,1.0,18.0,25.0,1436.93,0.20991136371462496,1462.822117492767,7803.533839088297,Paid Search,15,1,7788.533839088297
17581.0,19.0,736.0,736.0,966.0815789473684,0.291665255527389,967.1918291541165,7795.107614910557,Paid Search,15,0,7780.107614910557
12409.0,6.0,487.0,565.0,2177.4359472527412,0.129578900415544,2182.9129649803904,7767.092428590648,Email,4,1,7763.092428590648
13458.0,15.0,381.0,388.0,709.1293333333334,0.3996769205179865,710.3699261904179,7761.219500250869,Referral,8,0,7753.219500250869
12476.0,17.0,486.0,501.0,757.8629411764706,0.36406164279215797,758.9852621288866,7589.314762109859,Paid Search,15,1,7574.314762109859
12557.0,7.0,706.0,722.0,2177.4359472527412,0.12178106948317285,2182.1294504640427,7329.265905058063,Social,12,0,7317.265905058063
17416.0,14.0,696.0,725.0,1188.5035714285714,0.22200050956738385,1190.164498391143,7296.870527777863,Referral,8,0,7288.870527777863
14277.0,7.0,711.0,726.0,2177.4359472527412,0.12121589388131238,2182.1294504640427,7295.861282903566,Referral,8,0,7287.861282903566
16240.0,1.0,53.0,77.0,1894.01,0.14605706489595746,1924.3695825453528,7272.197672411836,Paid Search,15,0,7257.197672411836
16746.0,40.0,731.0,735.0,442.48249999999996,0.5921384804751814,442.88299503941374,7250.535915197485,Paid Search,15,0,7235.535915197485
18251.0,7.0,630.0,717.0,2177.4359472527412,0.12022112833398822,2182.1294504640427,7234.619223684905,Social,12,0,7222.619223684905
12454.0,4.0,365.0,421.0,2177.4359472527412,0.12069833139711042,2185.658116643737,7192.511435972666,Organic,5,0,7187.511435972666
17107.0,8.0,644.0,677.0,1807.62875,0.1436509720914397,1811.2868773739954,7171.357209542668,Paid Search,15,0,7156.357209542668
14121.0,3.0,56.0,59.0,849.0166666666668,0.32118006227496987,855.6884925288248,7168.499144405196,Organic,5,0,7163.499144405196
18172.0,34.0,714.0,728.0,507.25705882352935,0.5096944494347362,507.7466952355552,7153.501423861217,Paid Search,15,0,7138.501423861217
12647.0,31.0,673.0,695.0,533.5787096774193,0.48470426079255274,534.1239661943031,7151.140202011385,Email,4,0,7147.140202011385
15078.0,35.0,728.0,735.0,495.76800000000003,0.5204139279106934,496.24046472959145,7139.485595848396,Referral,8,0,7131.485595848396
14952.0,22.0,677.0,736.0,785.975,0.328065139701276,786.8545096146372,7134.122765084441,Paid Search,15,1,7119.122765084441
15502.0,9.0,539.0,554.0,1367.451111111111,0.1892566587818058,1370.2284304085788,7126.226961180376,Paid Search,15,1,7111.226961180376
12472.0,18.0,693.0,725.0,921.8977777777777,0.2793407838400123,923.0459695599883,7123.053227249672,Organic,5,0,7118.053227249672
12830.0,4.0,134.0,171.0,1148.2,0.22849764414559107,1153.9255522909887,7046.634065063379,Social,12,0,7034.634065063379
15125.0,14.0,593.0,618.0,997.7485714285714,0.254918486701085,999.2775229705268,7018.287018245892,Referral,8,0,7010.287018245892
16019.0,22.0,679.0,725.0,755.2281818181818,0.33486563924558105,756.0941578304954,6995.871333120028,Referral,8,0,6987.871333120028
16360.0,5.0,84.0,88.0,660.304,0.398506042940688,663.9358886007132,6982.928169060502,Email,4,1,6978.928169060502
18055.0,12.0,406.0,413.0,817.005,0.310800871201137,818.6430752652453,6960.171766565035,Organic,5,1,6955.171766565035
15523.0,14.0,653.0,737.0,1175.8707142857143,0.2139281297198976,1177.5229011018414,6958.477324360585,Paid Search,15,1,6943.477324360585
12766.0,8.0,404.0,407.0,1149.24,0.22072372298411383,1152.1005680699855,6947.1762690930145,Paid Search,15,1,6932.1762690930145
15358.0,29.0,728.0,732.0,572.5520689655172,0.4364223940752467,573.147954401581,6913.896769884277,Referral,8,0,6905.896769884277
13027.0,18.0,575.0,688.0,936.4000000000001,0.2669881639630149,937.5559944019967,6909.923983294698,Email,4,0,6905.923983294698
13488.0,18.0,666.0,683.0,846.5083333333333,0.2952209195607927,847.6159633890813,6906.919635625475,Social,12,0,6894.919635625475
17377.0,68.0,714.0,737.0,253.93191176470586,0.9824909574664379,254.14063094212645,6905.0981106282,Paid Search,15,0,6890.0981106282
14056.0,22.0,283.0,284.0,346.1677272727273,0.7241019467025123,346.8536501333489,6829.10398605895,Referral,8,1,6821.10398605895
16656.0,27.0,713.0,735.0,609.6085185185185,0.4048508162837124,610.2618486985341,6829.080517703297,Referral,8,0,6821.080517703297
12451.0,6.0,519.0,529.0,1753.1016666666667,0.13999822549383062,1757.893033826443,6749.934664768619,Organic,5,0,6744.934664768619
14849.0,22.0,677.0,698.0,693.9204545454545,0.3490788512028272,694.7594451833672,6697.633928385266,Referral,8,1,6689.633928385266
16191.0,16.0,726.0,728.0,958.71375,0.25111299377865526,960.0278382110024,6659.2946336075065,Paid Search,15,0,6644.2946336075065
16672.0,17.0,264.0,266.0,409.38235294117646,0.596931862440493,410.3061458746002,6647.9172521769815,Referral,8,0,6639.9172521769815
13199.0,56.0,731.0,734.0,290.97589285714287,0.8219837841948466,291.2357492775117,6619.459167428379,Paid Search,15,0,6604.459167428379
13225.0,14.0,719.0,722.0,1059.6264285714285,0.22383755452257745,1061.1981908193852,6559.630941444341,Referral,8,0,6551.630941444341
16729.0,18.0,203.0,241.0,374.2027777777778,0.6453071735271246,375.05629362838266,6556.876489220584,Organic,5,0,6551.876489220584
14049.0,9.0,601.0,617.0,1374.9144444444444,0.17273501964619872,1377.6997990484554,6551.166910668935,Referral,8,1,6543.166910668935
13536.0,6.0,74.0,75.0,498.8533333333333,0.4956688816709072,501.61805282086294,6550.928175330596,Paid Search,15,0,6535.928175330596
14961.0,18.0,725.0,735.0,852.875,0.2773156344220834,853.9860555086575,6543.603853193072,Organic,5,0,6538.603853193072
17716.0,19.0,715.0,737.0,812.4615789473685,0.29026469209703704,813.4935294256379,6525.011962627136,Paid Search,15,0,6510.011962627136
18092.0,16.0,733.0,735.0,943.865,0.24901838440068222,945.1700999119057,6502.421877848594,Organic,5,0,6497.421877848594
12971.0,98.0,721.0,724.0,162.36061224489796,1.4403852472461904,162.49638622657577,6471.838625486541,Social,12,1,6459.838625486541
14769.0,16.0,721.0,723.0,925.1387500000001,0.25263084764357274,926.432514470474,6464.471682697402,Social,12,1,6452.471682697402
14936.0,7.0,550.0,583.0,1602.3328571428572,0.14575013317053087,1606.2300297704594,6434.74062931725,Social,12,1,6422.74062931725
17589.0,15.0,582.0,642.0,895.3886666666666,0.259101534709713,896.7495280292716,6405.918536408415,Paid Search,15,0,6390.918536408415
16873.0,11.0,664.0,668.0,1196.0627272727272,0.19279956542268656,1198.183690708628,6369.7212057894885,Social,12,0,6357.7212057894885
15044.0,27.0,704.0,723.0,559.8344444444444,0.41100556848825687,560.4699245538253,6365.7936761103965,Paid Search,15,0,6350.7936761103965
17306.0,16.0,393.0,403.0,561.9568750000001,0.4111717307111168,563.0307969033211,6333.5289402963035,Referral,8,0,6325.5289402963035
12567.0,13.0,644.0,666.0,1014.4292307692308,0.22375606362996325,1016.0883106585056,6270.415168479571,Organic,5,0,6265.415168479571
16126.0,14.0,708.0,737.0,1033.7642857142857,0.2188534039504588,1035.3181550253253,6258.987659605972,Paid Search,15,0,6243.987659605972
12950.0,2.0,22.0,24.0,765.7,0.31335007635733114,775.3187767430194,6231.656475028048,Organic,5,0,6226.656475028048
16033.0,24.0,480.0,485.0,437.74333333333334,0.51737318760393,438.40902068968984,6229.153123086689,Social,12,0,6217.153123086689
15482.0,15.0,722.0,737.0,960.7653333333333,0.23369706831702924,962.1684087093528,6211.840253538846,Email,4,0,6207.840253538846
15601.0,26.0,727.0,738.0,575.2757692307692,0.39014580993637266,575.9414506456362,6211.093607770581,Paid Search,15,0,6196.093607770581
16549.0,30.0,611.0,621.0,433.1986666666666,0.5191529200139532,433.7297067993892,6209.434534926905,Referral,8,0,6201.434534926905
17133.0,10.0,613.0,628.0,1200.871,0.18655977468190202,1203.2089238628619,6182.427265357861,Organic,5,1,6177.427265357861
13969.0,32.0,617.0,624.0,406.40375,0.5502643115652757,406.8934827379302,6175.06305718133,Paid Search,15,0,6160.06305718133
18087.0,13.0,640.0,738.0,1105.136923076923,0.198099626682693,1106.8635908797235,6056.456425024723,Paid Search,15,0,6041.456425024723
15093.0,19.0,713.0,731.0,740.8668421052632,0.2925831514054087,741.8623009258368,5997.3053351561675,Organic,5,0,5992.3053351561675
12627.0,6.0,130.0,140.0,618.4183333333334,0.3617707596000729,621.3762491142065,5996.776522432771,Organic,5,1,5991.776522432771
12714.0,11.0,726.0,735.0,1219.1872727272728,0.17728454694557907,1221.328602252017,5978.715005817925,Organic,5,0,5973.715005817925
12438.0,1.0,126.0,140.0,2016.78,0.11100053767808474,2048.3395271600943,5967.700082135577,Organic,5,0,5962.700082135577
12705.0,11.0,518.0,533.0,928.8390909090908,0.23309442152876644,930.7247070024931,5960.39033322287,Paid Search,15,0,5945.39033322287
14543.0,35.0,710.0,738.0,417.5091428571429,0.5156312429226576,417.9599589590008,5958.319067869225,Organic,5,0,5953.319067869225
12798.0,3.0,411.0,421.0,2177.4359472527412,0.09975689282882441,2188.407711174742,5943.322783457274,Paid Search,15,0,5928.322783457274
14554.0,3.0,42.0,52.0,676.4033333333333,0.33286007643801624,682.5164299956947,5913.448098180614,Paid Search,15,0,5898.448098180614
12949.0,15.0,706.0,736.0,915.4666666666667,0.23326900052887883,916.840492485928,5908.244080218394,Organic,5,0,5903.244080218394
16187.0,10.0,253.0,284.0,623.554,0.34753373150684946,625.332578926274,5898.796825441086,Referral,8,0,5890.796825441086
17396.0,9.0,402.0,441.0,949.3000000000001,0.226326725736557,951.6271220184352,5894.818010051707,Referral,8,1,5886.818010051707
13629.0,18.0,643.0,666.0,706.1588888888889,0.3012993503361678,707.1910068379133,5879.130660182964,Organic,5,0,5874.130660182964
17183.0,5.0,98.0,105.0,603.528,0.3653970343055716,607.0497648153039,5874.767234252493,Referral,8,0,5866.767234252493
16713.0,30.0,706.0,724.0,466.52566666666667,0.45391946512555686,467.0674630250682,5859.386872862192,Email,4,0,5855.386872862192
17017.0,21.0,734.0,736.0,658.7195238095238,0.3201686090146903,659.5822525129506,5835.998818465669,Referral,8,0,5827.998818465669
17811.0,44.0,441.0,445.0,213.0965909090909,0.9920266266916239,213.4101968456451,5808.641582838541,Social,12,0,5796.641582838541
13178.0,20.0,697.0,723.0,672.02,0.3093075348011232,672.932326119516,5750.440827135617,Referral,8,0,5742.440827135617
17338.0,16.0,622.0,639.0,741.900625,0.280429560137165,743.0834711053977,5745.246325979307,Social,12,0,5733.246325979307
16553.0,15.0,503.0,666.0,1071.3446666666666,0.19410728703155455,1072.8191436252187,5744.439621822716,Paid Search,15,0,5729.439621822716
13316.0,9.0,602.0,639.0,1241.5788888888887,0.16683789873715443,1244.220689397946,5717.648009298471,Organic,5,0,5712.648009298471
16923.0,28.0,665.0,677.0,458.3725,0.4511397145529489,458.9501900385382,5716.62103803476,Organic,5,0,5711.62103803476
12583.0,26.0,731.0,733.0,524.2307692307693,0.39300698679300194,524.8774404597337,5701.3860844428145,Organic,5,0,5696.3860844428145
12700.0,3.0,208.0,215.0,1282.52,0.16407641628707537,1290.5950255215655,5677.531377019046,Social,12,0,5665.531377019046
17528.0,6.0,70.0,71.0,420.2366666666667,0.5069889807250407,422.8743552622546,5643.211463228892,Social,12,0,5631.211463228892
13324.0,11.0,527.0,563.0,923.9372727272727,0.22135808960143596,925.8185717254577,5635.581188257036,Paid Search,15,1,5620.581188257036
16814.0,35.0,593.0,607.0,332.67085714285713,0.6129223714264758,333.0982045597377,5628.785883322177,Organic,5,0,5623.785883322177
16161.0,41.0,668.0,669.0,307.6585365853659,0.6584762598476127,308.01742426152987,5600.300647881007,Social,12,0,5588.300647881007
17315.0,39.0,437.0,438.0,227.82102564102564,0.8948084636751447,228.17850277819366,5599.984124455184,Social,12,1,5587.984124455184
16558.0,35.0,736.0,736.0,387.89885714285714,0.5203024179418669,388.3414821967505,5586.032867809978,Organic,5,0,5581.032867809978
15382.0,9.0,721.0,735.0,1356.7055555555555,0.14855497195739775,1359.471305782072,5574.505705510593,Paid Search,15,0,5559.505705510593
15005.0,55.0,723.0,738.0,250.61581818181818,0.8016880211262168,250.87329597250604,5561.643538454616,Paid Search,15,0,5546.643538454616
13102.0,32.0,581.0,582.0,344.54,0.5845357293379099,345.01101460865664,5556.178151080312,Organic,5,1,5551.178151080312
17173.0,6.0,126.0,131.0,550.6366666666667,0.3767756390289079,553.4850590355326,5555.245994804654,Organic,5,0,5550.245994804654
12474.0,28.0,649.0,666.0,438.0625,0.45703461082450647,438.6331666475976,5533.6425847254695,Referral,8,0,5525.6425847254695
16609.0,6.0,237.0,252.0,822.6550000000001,0.24791896111091194,825.942926795508,5533.121737024875,Referral,8,1,5525.121737024875
16258.0,12.0,594.0,639.0,932.2975,0.21435164844547913,934.028646409185,5517.576628974089,Organic,5,0,5512.576628974089
14426.0,13.0,622.0,645.0,868.5153846153846,0.22994657700874196,870.065741504822,5515.16772265898,Social,12,1,5503.16772265898
12989.0,27.0,726.0,729.0,486.6166666666667,0.4092458309667498,487.22588928096866,5510.826029877727,Paid Search,15,0,5495.826029877727
13263.0,36.0,412.0,413.0,230.94,0.8684384289018167,231.32811373439105,5503.994915058359,Organic,5,0,5498.994915058359
15291.0,38.0,711.0,736.0,353.0436842105263,0.5599259954067345,353.4424757441378,5471.461934786706,Social,12,0,5459.461934786706
